date,raceNum,hName,jName,odds,fav,pastPos,last3,last5,last10,trifecta,
04/14/2017,1,Luna Rising,Diaz/Jr./Hector,2.85,0,1,3,3,5,1,
04/14/2017,1,Decorator Jenn,Ortiz/Jr./Irad,0.85,1,2,3,5,8,1,
04/14/2017,1,Special Risk,Acosta/J.,6.00,0,2,2,2,5,1,
04/14/2017,2,Champagne Ruby,Ortiz/Jr./Irad,1.25,1,0,3,5,8,1,
04/14/2017,2,Blind Devotion,Carmouche/Kendrick,2.35,0,0,1,2,5,0,
04/14/2017,2,Lady Luciano,Diaz/Jr./Hector,2.20,0,0,3,4,6,1,
04/14/2017,2,Persky's Spirit,Mendez/Kevin,51.25,0,1,0,1,3,0,
04/14/2017,2,Lil Renegade,Camacho/Jr./Samuel,22.00,0,1,1,1,2,0,
04/14/2017,2,Even Bette,Reyes/Luis,11.10,0,0,1,2,4,1,
04/14/2017,3,Tathqeef,Ortiz/Jr./Irad,1.35,1,2,3,5,8,0,
04/14/2017,3,Shuffle Up,Franco/Manuel,1.85,0,2,1,2,4,1,
04/14/2017,3,Direct Message,Maragh/Rajiv,12.10,0,0,1,2,4,1,
04/14/2017,3,Battle Midway,Carmouche/Kendrick,1.90,0,2,1,1,4,1,
04/14/2017,4,Madame Ambassador,Cancel/Eric,5.50,0,2,1,3,5,0,
04/14/2017,4,Emiliana's Hope,Velasquez/Cornelio,13.70,0,0,2,2,4,1,
04/14/2017,4,Halcyon,Franco/Manuel,9.30,0,-1,1,3,5,0,
04/14/2017,4,Pinchbeck,Ortiz/Jr./Irad,2.00,1,2,2,4,8,1,
04/14/2017,4,Rubicon,Acosta/J.,51.25,0,1,3,3,6,0,
04/14/2017,4,Silly Numbers,Alvarado/Junior,3.25,0,2,2,2,4,0,
04/14/2017,4,Louisiana Lady,Simpson/Trevor,60.25,0,0,0,0,1,0,
04/14/2017,4,Town Fair,Mendez/Kevin,5.30,0,0,0,1,3,1,
04/14/2017,4,Scarlett Jo Hansen,Carmouche/Kendrick,7.60,0,1,1,2,5,0,
04/14/2017,5,The Brown Bomber,Franco/Manuel,6.10,0,0,1,2,4,1,
04/14/2017,5,Adirondack Dream,Diaz/Jr./Hector,1.20,1,1,3,5,7,1,
04/14/2017,5,T R Royal,Brown/Dalton,119.00,0,1,0,2,3,0,
04/14/2017,5,Blarney Stones,Ortiz/Jr./Irad,5.10,0,1,2,4,9,0,
04/14/2017,5,Martino,Ayala/Addiel,19.40,0,0,1,2,2,1,
04/14/2017,5,Donald Problem,Montanez/Rosario,56.75,0,-1,0,1,3,0,
04/14/2017,5,Legendary Humor,Alvarado/Junior,39.25,0,0,1,2,4,0,
04/14/2017,5,Oh So Sinister,Mendez/Kevin,79.75,0,0,1,1,4,0,
04/14/2017,5,Balac,Esquivel/Emmanuel,8.40,0,2,0,1,2,0,
04/14/2017,5,Dublin Express,Maragh/Rajiv,9.90,0,2,1,3,4,0,
04/14/2017,5,Circumnavigate,Luzzi/Michael,6.70,0,2,1,3,6,0,
04/14/2017,6,Aire Bueno (CHI),Alvarado/Junior,11.30,0,1,0,2,3,0,
04/14/2017,6,Arcature,Ortiz/Jr./Irad,2.75,0,1,1,3,8,1,
04/14/2017,6,Closing Bell,Franco/Manuel,1.75,1,2,2,2,5,1,
04/14/2017,6,Mark My Style,Velasquez/Cornelio,9.40,0,2,2,3,5,1,
04/14/2017,6,Iron Power,Maragh/Rajiv,2.60,0,1,1,2,4,0,
04/14/2017,6,Unbridled Ocean,Montanez/Rosario,7.60,0,0,0,1,2,0,
04/14/2017,7,Vicki's Dancer,Luzzi/Michael,10.20,0,0,1,2,5,0,
04/14/2017,7,Big Mara,Alvarado/Junior,4.10,0,0,0,1,3,1,
04/14/2017,7,E Warfare,Velasquez/Cornelio,21.60,0,1,2,4,5,0,
04/14/2017,7,Bee Noteworthy,Maragh/Rajiv,2.15,1,2,1,1,4,1,
04/14/2017,7,Storm Cell,Franco/Manuel,3.65,0,2,2,3,6,1,
04/14/2017,7,Awesome News,Carmouche/Kendrick,8.00,0,2,1,2,5,0,
04/14/2017,7,Andesine,Ortiz/Jr./Irad,3.40,0,2,2,3,8,0,
04/14/2017,8,Nouvelle Vague (IRE),Ortiz/Jr./Irad,0.65,1,1,1,2,7,1,
04/14/2017,8,Madame Barbarian,Davis/Dylan,35.25,0,1,1,1,4,0,
04/14/2017,8,Boss Lady Platinum,Alvarado/Junior,17.50,0,2,1,1,4,0,
04/14/2017,8,Saratiago,DeCarlo/Christopher,7.90,0,1,1,3,6,0,
04/14/2017,8,Queen of Spades,Franco/Manuel,13.20,0,1,3,4,6,0,
04/14/2017,8,Fautive,Camacho/Jr./Samuel,15.80,0,0,1,1,2,0,
04/14/2017,8,B Three,Velasquez/Cornelio,26.50,0,0,2,3,5,1,
04/14/2017,8,Tapa Liath,Maragh/Rajiv,3.90,0,1,1,2,5,1,
04/14/2017,8,Justenufflaughter,Ayala/Addiel,51.25,0,0,2,2,3,0,
04/14/2017,8,Rosa Dorata,Cancel/Eric,73.00,0,0,1,2,4,0,
04/15/2017,1,Posse Needed,Franco/Manuel,1.10,1,1,2,3,6,1,
04/15/2017,1,Ouro Verde,Arroyo/Angel,11.50,0,2,2,3,5,0,
04/15/2017,1,Helena,Luzzi/Michael,14.50,0,-1,1,1,4,1,
04/15/2017,1,Stylish Quality,Cancel/Eric,3.95,0,0,1,1,4,0,
04/15/2017,1,Knarsdale,Maragh/Rajiv,1.65,0,-1,2,3,5,1,
04/15/2017,2,Yummy Bear,Arroyo/Angel,2.40,0,1,2,3,5,1,
04/15/2017,2,Gee'n Tee,Acosta/J.,20.20,0,1,2,3,5,0,
04/15/2017,2,Morning Daddy,Cancel/Eric,22.70,0,0,0,1,3,0,
04/15/2017,2,See Me Coming,Velasquez/Cornelio,11.00,0,0,2,3,6,0,
04/15/2017,2,Hangry,Diaz/Jr./Hector,7.70,0,2,3,5,7,0,
04/15/2017,2,Greenhouse Effect,Ayala/Addiel,16.50,0,1,2,2,3,0,
04/15/2017,2,Undercover Agent,Davis/Dylan,3.45,0,2,1,1,4,1,
04/15/2017,2,Awesome Anthony,Franco/Manuel,2.20,1,0,2,4,6,1,
04/15/2017,2,Hob Nob,Montanez/Rosario,84.50,0,0,0,0,2,0,
04/15/2017,2,Carson's Klondike,Reyes/Luis,100.50,0,0,2,2,4,0,
04/15/2017,3,Metal Magic,Arroyo/Angel,2.85,0,1,2,3,6,1,
04/15/2017,3,Station Chief,Chang/Tzeonn,45.25,0,0,0,0,0,0,
04/15/2017,3,Mister Monolo,Luzzi/Michael,7.20,0,1,1,2,5,0,
04/15/2017,3,Tree Shaker,Simpson/Trevor,11.00,0,1,0,0,1,1,
04/15/2017,3,Il Fratello,Mendez/Kevin,8.10,0,1,1,1,3,0,
04/15/2017,3,Saratoga Sight,Maragh/Rajiv,4.00,0,0,3,3,6,0,
04/15/2017,3,Buckwellspent,Davis/Dylan,1.45,1,0,2,2,4,1,
04/15/2017,4,Samurai Warrior,Davis/Dylan,3.05,0,2,2,3,5,0,
04/15/2017,4,Port More,Franco/Manuel,2.30,1,1,2,4,6,1,
04/15/2017,4,Honorable Jonas,Diaz/Jr./Hector,13.80,0,2,2,4,6,0,
04/15/2017,4,Don't Make It Easy,Maragh/Rajiv,3.05,0,2,2,3,5,1,
04/15/2017,4,Discreet Encounter,Luzzi/Michael,9.60,0,2,1,2,5,1,
04/15/2017,4,Mr. McFrosty,Arroyo/Angel,3.15,0,1,2,4,6,0,
04/15/2017,5,You Like That,Cancel/Eric,30.00,0,0,0,1,3,0,
04/15/2017,5,Promise the Sky,Luzzi/Michael,5.20,0,2,2,2,5,0,
04/15/2017,5,The Great Samurai,Arroyo/Angel,2.95,0,2,2,3,6,0,
04/15/2017,5,Falcon,Davis/Dylan,16.40,0,-1,2,3,4,1,
04/15/2017,5,Jegos Fire,Acosta/J.,33.75,0,2,1,3,5,0,
04/15/2017,5,Mr. Massena,Maragh/Rajiv,5.90,0,0,2,4,5,0,
04/15/2017,5,Exclusive Zip,Franco/Manuel,1.75,1,2,3,4,7,1,
04/15/2017,5,Psychic Energy,Velasquez/Cornelio,5.30,0,2,1,3,5,1,
04/15/2017,6,That Makes Sense,Acosta/J.,3.85,0,2,0,2,4,0,
04/15/2017,6,Tipit,Howell/Talbert,38.75,0,1,0,0,0,1,
04/15/2017,6,Schout Bay,Diaz/Jr./Hector,14.50,0,1,1,3,6,0,
04/15/2017,6,Augie's Coming,Ayala/Addiel,1.05,1,2,1,2,3,1,
04/15/2017,6,Dan the Man,Franco/Manuel,4.70,0,0,3,4,8,0,
04/15/2017,6,Clear Surprise,Maragh/Rajiv,4.50,0,2,1,3,5,0,
04/15/2017,6,Sir Maurice,Simpson/Trevor,16.50,0,1,1,1,2,1,
04/15/2017,7,Bishop's Pond,Arroyo/Angel,34.50,0,2,1,2,5,1,
04/15/2017,7,Bar of Gold,DeCarlo/Christopher,1.60,1,1,1,2,6,0,
04/15/2017,7,My Sweet Girl,Velasquez/Cornelio,5.40,0,0,2,3,6,1,
04/15/2017,7,Light In Paris (IRE),Franco/Manuel,3.50,0,0,2,4,7,1,
04/15/2017,7,My Impression,Davis/Dylan,3.60,0,1,2,3,4,0,
04/15/2017,7,Mizz Money,Cancel/Eric,15.20,0,1,0,0,3,0,
04/15/2017,7,Rattataptap,Maragh/Rajiv,6.60,0,2,1,2,5,0,
04/15/2017,8,Rise,Maragh/Rajiv,11.70,0,-1,0,1,4,1,
04/15/2017,8,Margarita,Ayala/Addiel,11.20,0,-1,1,3,4,0,
04/15/2017,8,Jazzy Juder,Franco/Manuel,3.20,0,1,2,4,8,0,
04/15/2017,8,Jamboree,Acosta/J.,6.50,0,-1,0,1,3,1,
04/15/2017,8,Passel,Montanez/Rosario,25.25,0,-1,0,0,2,0,
04/15/2017,8,Tweet Street,Davis/Dylan,11.00,0,0,1,3,4,0,
04/15/2017,8,Tough Old Bird,Velasquez/Cornelio,2.40,1,1,2,3,7,0,
04/15/2017,8,First Appeal,Cancel/Eric,3.00,0,0,0,0,2,1,
04/15/2017,8,Laurel Lane,Reyes/Luis,25.25,0,1,2,2,3,0,
04/15/2017,9,Tricky Posse,Cancel/Eric,37.00,0,0,1,1,2,0,
04/15/2017,9,Buddy's Tiz,Davis/Dylan,9.40,0,0,1,2,4,0,
04/15/2017,9,War Bond,Maragh/Rajiv,0.55,1,0,1,2,5,1,
04/15/2017,9,Mascarello,Velasquez/Cornelio,6.60,0,1,2,3,6,1,
04/15/2017,9,Unexplained,Franco/Manuel,3.00,0,1,1,3,7,1,
04/15/2017,9,Nutzforboltz,Montanez/Rosario,15.60,0,2,0,0,2,0,
04/19/2017,1,Shivoo,Maragh/Rajiv,1.15,1,-1,2,2,6,1,
04/19/2017,1,Analyzeyurspending,Velazquez/John,3.65,0,-1,0,0,3,1,
04/19/2017,1,of Gold,Davis/Dylan,7.30,0,-1,0,1,4,0,
04/19/2017,1,Last Cast,Ortiz/Jr./Irad,4.00,0,-1,2,3,7,1,
04/19/2017,1,City Girl,Franco/Manuel,7.30,0,-1,2,3,7,0,
04/19/2017,1,Bangle,Gazader/Rayan,4.00,0,-1,1,2,3,0,
04/19/2017,2,Patton Proud,Esquivel/Emmanuel,14.50,0,1,0,1,2,0,
04/19/2017,2,Grey Glory,Ortiz/Jr./Irad,1.50,0,0,2,3,7,0,
04/19/2017,2,Bustin the Bank,Reyes/Luis,26.00,0,0,1,2,3,1,
04/19/2017,2,On Tap,Velasquez/Cornelio,1.00,1,2,2,3,6,1,
04/19/2017,2,Non Stop,Diaz/Jr./Hector,21.60,0,2,0,2,6,1,
04/19/2017,2,Fullfaithandcredit,Franco/Manuel,5.60,0,2,1,2,6,0,
04/19/2017,3,Wrong Ben,Maragh/Rajiv,3.85,0,2,3,3,6,0,
04/19/2017,3,Hamptons Holiday,Davis/Dylan,10.10,0,1,0,1,4,0,
04/19/2017,3,Mollica,Velasquez/Cornelio,4.00,0,1,2,4,7,1,
04/19/2017,3,Horoscope,Franco/Manuel,0.70,1,2,1,2,6,1,
04/19/2017,3,Terry O Geri,Alvarado/Junior,7.20,0,1,1,1,3,1,
04/19/2017,4,Relentless Miss,Ortiz/Jr./Irad,1.15,1,0,2,3,6,1,
04/19/2017,4,Two Hot Betty,Arroyo/Angel,24.75,0,1,1,3,6,1,
04/19/2017,4,Lemondrop Lollipop,Cancel/Eric,11.50,0,2,1,1,2,0,
04/19/2017,4,Run Blondie Run,Carmouche/Kendrick,1.70,0,1,1,1,4,0,
04/19/2017,4,Expect a Kitten,Alvarado/Junior,13.00,0,2,2,2,4,0,
04/19/2017,4,Via Frattina,Maragh/Rajiv,24.50,0,0,2,3,5,0,
04/19/2017,4,Jonquil,Franco/Manuel,6.60,0,2,1,2,6,1,
04/19/2017,5,Jetsam Six,Ayala/Addiel,5.00,0,1,1,2,4,0,
04/19/2017,5,Congaree Drive,Reyes/Luis,6.10,0,2,1,3,4,0,
04/19/2017,5,Preziosa,Ortiz/Jr./Irad,9.00,0,2,2,3,6,1,
04/19/2017,5,Shesmyheartandsoul,Esquivel/Emmanuel,5.10,0,0,0,0,2,0,
04/19/2017,5,Twist 'n Shout,Cancel/Eric,15.00,0,2,1,1,2,0,
04/19/2017,5,Salori's Bank,Davis/Dylan,30.75,0,1,0,0,3,1,
04/19/2017,5,Stormy Princess,Franco/Manuel,2.30,1,0,2,3,6,0,
04/19/2017,5,Gobi,Diaz/Jr./Hector,3.35,0,2,1,2,7,1,
04/19/2017,6,Five Star Rampage,Velazquez/John,4.90,0,1,1,1,3,1,
04/19/2017,6,Abounding Spirit,DeCarlo/Christopher,2.90,0,2,0,1,6,1,
04/19/2017,6,His Girl Friday,Brown/Dalton,37.75,0,2,0,1,3,0,
04/19/2017,6,Frostie Anne,Diaz/Jr./Hector,2.00,1,2,2,2,7,0,
04/19/2017,6,Peaches and Spice,Alvarado/Junior,10.00,0,2,1,2,4,0,
04/19/2017,6,Three Eighty Eight,Ortiz/Jr./Irad,2.10,0,2,2,4,6,1,
04/19/2017,7,Bargaining Table,Luzzi/Michael,18.80,0,0,1,2,4,0,
04/19/2017,7,Battlement (GB),Carmouche/Kendrick,2.60,0,1,0,1,3,0,
04/19/2017,7,Maddizaskar,Velasquez/Cornelio,24.00,0,2,3,4,7,0,
04/19/2017,7,Glory to Kitten,Alvarado/Junior,2.65,0,2,1,2,3,1,
04/19/2017,7,Smile Big,Acosta/J.,48.00,0,2,1,1,4,0,
04/19/2017,7,Volatility Index,Ortiz/Jr./Irad,2.20,1,2,3,4,7,1,
04/19/2017,7,Not Taken,Maragh/Rajiv,13.10,0,1,1,3,4,1,
04/19/2017,7,Realistic,Velazquez/John,5.50,0,2,2,2,4,0,
04/19/2017,8,Offlee Good,Howell/Talbert,117.75,0,0,1,0,0,0,
04/19/2017,8,With One Exception,Franco/Manuel,10.10,0,0,2,2,5,0,
04/19/2017,8,Party Mint Star,Ayala/Addiel,2.25,0,1,1,1,3,1,
04/19/2017,8,Malissa,Arroyo/Angel,11.90,0,-1,2,3,6,0,
04/19/2017,8,Sapporo,Carmouche/Kendrick,1.15,1,2,0,1,2,1,
04/19/2017,8,Proud Lily,Esquivel/Emmanuel,28.00,0,0,0,0,1,0,
04/19/2017,8,Zeppole,Diaz/Jr./Hector,10.10,0,0,2,2,6,0,
04/19/2017,8,Verona Blue,Davis/Jacqueline,88.25,0,0,0,0,0,0,
04/19/2017,8,My Plain Jane,Luzzi/Michael,46.00,0,0,1,2,3,0,
04/19/2017,8,Little Chiseler,Davis/Dylan,15.30,0,0,1,1,4,0,
04/19/2017,8,Double Mane,Reyes/Luis,26.75,0,0,1,2,4,1,
04/20/2017,1,Woundwithhereyes,Alvarado/Junior,8.10,0,2,1,2,3,1,
04/20/2017,1,Wonderful Savvy,Ortiz/Jr./Irad,4.40,0,2,3,4,7,1,
04/20/2017,1,She's Had Enough,Maragh/Rajiv,16.30,0,0,1,3,5,0,
04/20/2017,1,Short Kakes,Franco/Manuel,14.30,0,2,1,2,4,0,
04/20/2017,1,Curiousncuriouser,Carmouche/Kendrick,3.70,0,2,1,1,3,0,
04/20/2017,1,Desert Duchess,Murrill/Mitchell,1.65,1,2,0,0,0,1,
04/20/2017,1,Summer of Joy,Velasquez/Cornelio,4.10,0,2,2,3,6,0,
04/20/2017,2,Tasunke Witco,Arroyo/Angel,1.65,1,0,2,2,6,1,
04/20/2017,2,Marble Falls,Montanez/Rosario,9.30,0,2,0,0,1,0,
04/20/2017,2,Bug Juice,Ortiz/Jr./Irad,2.85,0,1,3,5,8,1,
04/20/2017,2,Monster Mash,Garcia/Jomar,2.40,0,2,0,0,0,0,
04/20/2017,2,Point Hope,Reyes/Luis,4.80,0,2,2,2,4,1,
04/20/2017,3,Wonder,Velazquez/John,0.30,1,-1,2,2,3,1,
04/20/2017,3,Boy,Franco/Manuel,6.80,0,-1,0,2,4,0,
04/20/2017,3,Man,Gazader/Rayan,3.70,0,-1,1,1,3,1,
04/20/2017,3,Shaker,Toledo/Jevian,13.30,0,-1,0,0,0,0,
04/20/2017,3,Monster,Cancel/Eric,35.50,0,-1,0,1,1,0,
04/20/2017,3,the Odds,Ortiz/Jr./Irad,0.30,1,-1,3,5,8,1,
04/20/2017,4,Rockin Alli,Arroyo/Angel,4.40,0,2,2,3,6,1,
04/20/2017,4,Shakesperian Dream,Davis/Dylan,33.75,0,0,1,1,3,0,
04/20/2017,4,Resilient One,Franco/Manuel,5.80,0,2,0,1,3,0,
04/20/2017,4,La Inesperada,Ortiz/Jr./Irad,5.30,0,1,3,5,9,0,
04/20/2017,4,Comet Sixty Two,Maragh/Rajiv,3.20,0,0,1,2,4,1,
04/20/2017,4,Roman Reign,Reyes/Luis,89.25,0,0,2,3,5,0,
04/20/2017,4,One Penny Piece (GB),Carmouche/Kendrick,2.60,1,1,1,1,3,0,
04/20/2017,4,Nisharora (IRE),Cancel/Eric,5.60,0,0,0,1,1,1,
04/20/2017,5,Mo Focused,Franco/Manuel,0.80,1,2,0,0,3,1,
04/20/2017,5,The Donald Problem,Fragoso/Pablo,47.25,0,0,1,1,3,0,
04/20/2017,5,Red Hook Express,Montanez/Rosario,15.70,0,1,0,0,1,0,
04/20/2017,5,Cournoyer,Maragh/Rajiv,6.60,0,1,2,2,5,1,
04/20/2017,5,Dublin My Money,Carmouche/Kendrick,4.90,0,1,1,1,2,0,
04/20/2017,5,Spicy Sider,Reyes/Luis,50.75,0,1,2,3,5,0,
04/20/2017,5,Nut Nut,Arroyo/Angel,6.00,0,1,2,4,6,1,
04/20/2017,5,Luzinski,Davis/Dylan,8.60,0,2,1,1,2,0,
04/20/2017,6,St. Louie,Franco/Manuel,1.60,1,0,1,1,3,1,
04/20/2017,6,Planet Trailblazer (BRZ),Carmouche/Kendrick,5.50,0,2,0,1,2,0,
04/20/2017,6,Nominal Dollars,Montanez/Rosario,29.75,0,1,0,0,0,0,
04/20/2017,6,Snow Fighter,Diaz/Jr./Hector,10.00,0,2,1,2,5,1,
04/20/2017,6,Otto,Maragh/Rajiv,4.00,0,0,2,3,6,0,
04/20/2017,6,Compagno,Alvarado/Junior,10.90,0,2,2,3,4,1,
04/20/2017,6,Noble and True,Ortiz/Jr./Irad,2.95,0,2,2,4,8,0,
04/20/2017,7,On the Fringe,Alvarado/Junior,15.30,0,2,3,3,5,0,
04/20/2017,7,Zealous Scholar,Cancel/Eric,7.90,0,1,1,1,2,1,
04/20/2017,7,Tiznow's Smile,Franco/Manuel,2.15,1,2,2,2,4,1,
04/20/2017,7,Satin Sheets,Carmouche/Kendrick,3.40,0,2,0,1,2,1,
04/20/2017,7,Tainted Angel,Ortiz/Jr./Irad,4.00,0,2,1,3,7,0,
04/20/2017,7,Overnegotiate,Maragh/Rajiv,2.55,0,2,2,3,6,0,
04/20/2017,8,Dublin Express,Maragh/Rajiv,9.70,0,1,1,2,5,0,
04/20/2017,8,Happygetlucky,Ayala/Addiel,63.25,0,-1,1,2,4,0,
04/20/2017,8,Play Big,Montanez/Rosario,3.10,1,1,0,0,0,1,
04/20/2017,8,Jed Tennessee,Reyes/Luis,92.50,0,0,1,2,5,0,
04/20/2017,8,Joywave,Davis/Dylan,4.00,0,2,0,1,2,0,
04/20/2017,8,Wonderman,Velasquez/Cornelio,4.20,0,-1,1,3,6,0,
04/20/2017,8,Sound of the Tap,Cancel/Eric,61.75,0,0,2,2,3,0,
04/20/2017,8,Put the Boss Back,Franco/Manuel,18.60,0,2,3,3,5,0,
04/20/2017,8,Thirsty Actor,Luzzi/Michael,10.20,0,2,0,1,3,1,
04/20/2017,8,Prost,Carmouche/Kendrick,12.70,0,-1,1,1,2,0,
04/20/2017,8,T R Royal,Brown/Dalton,125.00,0,0,0,0,2,0,
04/20/2017,8,Correjon,Ortiz/Jr./Irad,3.90,0,1,0,2,7,1,
04/21/2017,1,Queenofthechannel,Alvarado/Junior,3.85,0,0,2,3,5,0,
04/21/2017,1,Lillie's Answer,Cancel/Eric,1.85,0,2,2,2,3,1,
04/21/2017,1,Bareeqa,Ortiz/Jr./Irad,1.45,1,1,1,2,7,1,
04/21/2017,1,Loyal Heart,Mendez/Kevin,9.90,0,2,1,1,3,1,
04/21/2017,1,Indygita,Carmouche/Kendrick,6.00,0,1,1,1,2,0,
04/21/2017,2,Rahy's Bandit,Luzzi/Michael,29.25,0,1,1,2,4,1,
04/21/2017,2,Foxy Posse,Reyes/Luis,8.50,0,0,0,2,4,0,
04/21/2017,2,Sea Pebble,Cancel/Eric,3.85,0,2,2,3,4,1,
04/21/2017,2,Over My Head,Ayala/Addiel,7.30,0,2,1,2,4,0,
04/21/2017,2,Megan's Muse,Davis/Dylan,6.70,0,2,0,1,1,1,
04/21/2017,2,Two Term Max,Maragh/Rajiv,0.65,1,2,0,2,4,0,
04/21/2017,3,Lordcommandersnow,Maragh/Rajiv,34.00,0,-1,0,1,3,0,
04/21/2017,3,Bigboldbok,Franco/Manuel,4.40,0,0,2,3,4,0,
04/21/2017,3,Thirtysevenliveson,Carmouche/Kendrick,1.35,1,0,1,1,2,0,
04/21/2017,3,Seethisquick,Camacho/Jr./Samuel,13.10,0,1,1,1,2,0,
04/21/2017,3,Markitoff,Velasquez/Cornelio,1.35,1,1,0,2,5,1,
04/21/2017,3,Wingman,Davis/Dylan,4.10,0,2,1,1,2,1,
04/21/2017,3,Shamcat,Ortiz/Jr./Irad,2.65,0,2,2,2,7,1,
04/21/2017,3,Tizno,Simpson/Trevor,53.25,0,-1,2,2,3,0,
04/21/2017,4,Auburn Avenue,Reyes/Luis,78.75,0,0,0,1,3,0,
04/21/2017,4,No Entiendo,Diaz/Jr./Hector,5.20,0,1,1,3,5,1,
04/21/2017,4,Hard Hitter,Velasquez/Cornelio,2.15,0,2,1,2,6,1,
04/21/2017,4,Redneck Margarita,Acosta/J.,56.75,0,0,1,1,4,0,
04/21/2017,4,Our Karma,Arroyo/Angel,2.85,0,1,3,4,7,1,
04/21/2017,4,Bold Illusion,Camacho/Jr./Samuel,45.00,0,0,0,1,1,0,
04/21/2017,4,Girollo,Montanez/Rosario,39.75,0,0,1,1,1,0,
04/21/2017,4,Condo King,Ortiz/Jr./Irad,1.60,1,0,3,3,7,0,
04/21/2017,5,Cloud Control,Arroyo/Angel,4.60,0,1,3,4,7,0,
04/21/2017,5,The Crocheron Kid,Cancel/Eric,19.10,0,0,2,4,5,1,
04/21/2017,5,Harbor King,Davis/Dylan,24.75,0,0,2,2,3,0,
04/21/2017,5,Powerful Instinct,Ortiz/Jr./Irad,5.70,0,1,2,3,6,0,
04/21/2017,5,Mountain Music Man,Franco/Manuel,2.65,1,0,1,3,3,0,
04/21/2017,5,Rooftop View,Velasquez/Cornelio,4.90,0,2,2,2,6,0,
04/21/2017,5,Uncle Sigh,Carmouche/Kendrick,2.70,0,0,0,1,2,1,
04/21/2017,5,The J Y,Alvarado/Junior,14.00,0,0,1,3,5,1,
04/21/2017,6,Bond Vigilante,Carmouche/Kendrick,2.00,0,0,1,2,3,0,
04/21/2017,6,Hey Jabber Jaw,Luzzi/Michael,6.10,0,2,2,2,4,1,
04/21/2017,6,Gypsum Johnny,Velasquez/Cornelio,1.35,1,2,2,2,5,1,
04/21/2017,6,Ekhlaas,Maragh/Rajiv,2.35,0,1,0,0,3,1,
04/21/2017,7,Bonita Springs,Arroyo/Angel,5.10,0,1,2,4,6,1,
04/21/2017,7,Five Each Way,Maragh/Rajiv,11.00,0,2,1,1,4,0,
04/21/2017,7,Tiz a Kitten,Franco/Manuel,3.55,0,2,0,2,3,1,
04/21/2017,7,Out of Trouble,Alvarado/Junior,2.70,0,0,1,3,5,1,
04/21/2017,7,Stay Safe Kitten,Velasquez/Cornelio,31.00,0,1,2,3,6,0,
04/21/2017,7,Addictive,Carmouche/Kendrick,2.35,1,2,1,1,2,0,
04/21/2017,7,Rare Rose,Ayala/Addiel,108.00,0,1,1,1,4,0,
04/21/2017,7,Cha Cha Heels,Ortiz/Jr./Irad,11.90,0,0,1,3,5,0,
04/21/2017,7,Courtly Kitty,Cancel/Eric,22.80,0,0,3,4,5,0,
04/21/2017,8,Poochie Loo,Diaz/Jr./Hector,20.30,0,-1,2,3,5,0,
04/21/2017,8,Queen Katherina,Simpson/Trevor,48.25,0,1,2,2,3,0,
04/21/2017,8,Causeway Cutie,Luzzi/Michael,4.60,0,2,3,3,5,0,
04/21/2017,8,Tannery Row,Ayala/Addiel,25.50,0,1,0,1,3,0,
04/21/2017,8,Thirtydaysinjune,Carmouche/Kendrick,1.10,1,2,1,1,2,1,
04/21/2017,8,Communion Money,Reyes/Luis,6.00,0,1,0,0,3,1,
04/21/2017,8,Princess Sariah,Mendez/Kevin,10.10,0,0,1,2,3,0,
04/21/2017,8,Parting Shot,Arroyo/Angel,3.95,0,1,2,4,7,1,
04/22/2017,1,Krista's Persona,Arroyo/Angel,7.00,0,2,2,4,8,0,
04/22/2017,1,Lakeside Sunset,Montanez/Rosario,6.30,0,2,1,1,1,0,
04/22/2017,1,Palladian Bridge,Carmouche/Kendrick,2.70,0,1,1,2,3,1,
04/22/2017,1,Little Bear Cat,Cancel/Eric,1.70,1,2,2,3,5,1,
04/22/2017,1,Tahoe Tigress,Ortiz/Jr./Irad,3.15,0,0,0,2,4,1,
04/22/2017,1,E Warfare,Maragh/Rajiv,16.30,0,1,1,1,3,0,
04/22/2017,2,Glotona Again,Simpson/Trevor,16.80,0,0,1,2,2,0,
04/22/2017,2,Spectacular Flash,Carmouche/Kendrick,2.90,0,1,2,3,4,1,
04/22/2017,2,Julie D,Diaz/Jr./Hector,4.60,0,0,2,2,4,0,
04/22/2017,2,Forest Pike,Davis/Dylan,25.00,0,0,2,2,3,0,
04/22/2017,2,Sweetrayofsunshine,Ortiz/Jr./Irad,0.90,1,2,1,2,4,1,
04/22/2017,2,Perina's Pride,Luzzi/Michael,22.60,0,0,2,3,5,0,
04/22/2017,2,Lady Luciano,Montanez/Rosario,8.30,0,2,1,1,1,1,
04/22/2017,3,Frostmourne,Ortiz/Jr./Irad,0.90,1,2,2,2,5,1,
04/22/2017,3,Secretary At War,Alvarado/Junior,1.80,0,2,2,3,6,1,
04/22/2017,3,Royal by Nature (IRE),Arroyo/Angel,6.60,0,2,2,3,7,0,
04/22/2017,3,Shamsaan,Carmouche/Kendrick,15.00,0,0,3,3,5,0,
04/22/2017,3,Bird's Eye View,Maragh/Rajiv,7.00,0,0,1,1,3,1,
04/22/2017,4,Swivel,Ortiz/Jr./Irad,8.70,0,2,3,3,6,0,
04/22/2017,4,Castaway,Carmouche/Kendrick,2.35,1,2,2,3,4,1,
04/22/2017,4,Nonna's Boy,Montanez/Rosario,5.70,0,0,1,2,2,1,
